scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_DC,sum,60,12,0,is_service_event,1,19.805555555555557,1.7147239263803682,18.090831629175188,7.497334766753113,2.412968363806988,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,event_registry,2,1.0555555555555556,0.12269938650306748,0.9328561690524881,0.4987469714528259,1.870399628956396,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_network_related,3,0.4166666666666667,0.029141104294478526,0.38752556237218816,0.21609444303460695,1.7933156401294899,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_log_recovered,4,9.027777777777779,0.6733128834355828,8.354464894342195,4.721283172155056,1.7695326825383841,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_evtx_stopped_state,5,5.805555555555555,0.5705521472392638,5.235003408316292,3.0751713507116514,1.702345266087811,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_privilege_change,6,16.22222222222222,3.941717791411043,12.280504430811177,7.310361718836873,1.679876439269591,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_admin_activity,7,13.277777777777779,1.4616564417177915,11.816121336059988,7.27104955789594,1.62509156700458,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_policy_change,8,24.916666666666668,6.331288343558282,18.585378323108387,12.808550257147141,1.4510134195888136,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_ntfs_event,9,0.7222222222222222,0.0705521472392638,0.6516700749829584,0.5845067676178737,1.1149059342627388,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_login_event,10,44.416666666666664,13.026073619631902,31.390593047034763,28.49724334823577,1.1015308622110218,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,mask_WinEVTX,11,1959.388888888889,129.84509202453987,1829.5437968643491,1719.5098911843515,1.063991435137119,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_error_event,12,817.3333333333334,45.38650306748466,771.9468302658487,820.4433622975313,0.940889847770498,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_failed_login,13,3.361111111111111,0.1901840490797546,3.1709270620313568,3.7568785947834233,0.8440323458932085,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_user_account_event,14,0.8888888888888888,0.14263803680981596,0.7462508520790729,0.8893841035832467,0.8390647423108301,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,0,is_terminal_services,15,59.138888888888886,3.308282208588957,55.83060668029993,73.24313484942235,0.7622640236174656,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_service_event,1,0.3947826086956522,1.7147239263803682,-1.319941317684716,7.497334766753113,-0.17605473904906055,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,event_registry,2,0.036521739130434785,0.12269938650306748,-0.0861776473726327,0.4987469714528259,-0.17278830865622757,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,account_creation,3,0.0,0.024539877300613498,-0.024539877300613498,0.15471803942231277,-0.15861030689205718,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_admin_activity,4,0.41739130434782606,1.4616564417177915,-1.0442651373699654,7.27104955789594,-0.14361958718872408,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_log_recovered,5,0.02434782608695652,0.6733128834355828,-0.6489650573486263,4.721283172155056,-0.13745522823149164,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_user_account_event,6,0.022608695652173914,0.14263803680981596,-0.12002934115764205,0.8893841035832467,-0.13495782005151283,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,has_modified_flag,7,0.3165217391304348,7.7024539877300615,-7.385932248599627,56.787385675799996,-0.130062903220539,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_accessed,8,0.19478260869565217,8.970858895705522,-8.77607628700987,68.03811236078002,-0.1289876509092996,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_evtx_stopped_state,9,0.1791304347826087,0.5705521472392638,-0.39142171245665514,3.0751713507116514,-0.1272845206148359,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_network_related,10,0.0017391304347826088,0.029141104294478526,-0.027401973859695918,0.21609444303460695,-0.12680554023896007,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_privilege_change,11,3.0678260869565217,3.941717791411043,-0.8738917044545214,7.310361718836873,-0.1195415133846685,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_login_event,12,9.942608695652174,13.026073619631902,-3.0834649239797276,28.49724334823577,-0.10820221749934977,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,account_deletion,13,0.0,0.013803680981595092,-0.013803680981595092,0.1291534902181514,-0.10687810208998971,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_in_temp_or_spool,14,0.019130434782608695,1.6901840490797546,-1.671053614297146,18.542746881983696,-0.09011898959908508,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,1,is_policy_change,15,5.2,6.331288343558282,-1.131288343558282,12.808550257147141,-0.0883229030579629,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,is_content_cache,1,1.0,0.003067484662576687,0.9969325153374233,0.055299866188097985,18.02775311732054,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,is_content_container,2,1.0,0.003067484662576687,0.9969325153374233,0.055299866188097985,18.02775311732054,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,is_iecompat_container,3,1.0,0.003067484662576687,0.9969325153374233,0.078265955964252,12.73775264963538,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,is_iecompatua_container,4,0.5,0.0015337423312883436,0.49846625766871167,0.039132977982126,12.737751022139843,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,IsAdministratorProfile,5,2.0,0.01687116564417178,1.9831288343558282,0.2173968169954325,9.12216089702861,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,mask_MSIE_WebCache_containers_record,6,2.0,0.01687116564417178,1.9831288343558282,0.2173968169954325,9.12216089702861,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,is_root_entry,7,1.0,0.009202453987730062,0.99079754601227,0.12350197631409444,8.022523164060212,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,mask_OLECF_Item,8,1.0,0.009202453987730062,0.99079754601227,0.12350197631409444,8.022523164060212,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,key_contains_run,9,0.5,0.018404907975460124,0.4815950920245399,0.3584628505028599,1.3435006665654212,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,is_in_appdata,10,25.0,2.7193251533742333,22.280674846625768,31.393789109258645,0.7097160129981761,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,is_from_users_dir,11,50.0,5.932515337423313,44.06748466257669,80.12127531875508,0.5500097755778123,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,is_policy_change,12,0.0,6.331288343558282,-6.331288343558282,12.808550257147141,-0.4943017134263435,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,is_evtx_stopped_state,13,1.5,0.5705521472392638,0.9294478527607362,3.0751713507116514,0.3022426212195358,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,is_privilege_change,14,2.0,3.941717791411043,-1.941717791411043,7.310361718836873,-0.26561172530651,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,2,event_registry,15,0.0,0.12269938650306748,-0.12269938650306748,0.4987469714528259,-0.24601529646485296,suppressed,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,is_sensitive_file,1,2.0,0.009202453987730062,1.99079754601227,0.146245367374972,13.612721179609531,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,is_txt_file,2,1.6666666666666667,0.007668711656441718,1.658997955010225,0.12966247146226287,12.794741673157489,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,accessed_local_file,3,7.0,0.03987730061349693,6.960122699386503,0.5468302276102666,12.72812331996,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,accessed_sensitive_file,4,7.0,0.03987730061349693,6.960122699386503,0.5468302276102666,12.72812331996,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,contains_secret_path,5,7.0,0.03987730061349693,6.960122699386503,0.5468302276102666,12.72812331996,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,is_suspicious_keyword,6,7.0,0.03987730061349693,6.960122699386503,0.5468302276102666,12.72812331996,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,is_fileshare_access,7,7.0,0.04294478527607362,6.957055214723926,0.5521813213748367,12.599222066059447,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,has_hostname_reference,8,2.0,0.013803680981595092,1.9861963190184049,0.16088218678045188,12.345656379424447,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,is_unpinned,9,2.0,0.013803680981595092,1.9861963190184049,0.16088218678045188,12.345656379424447,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,mask_OLECF_Dest_list_entry,10,2.0,0.013803680981595092,1.9861963190184049,0.16088218678045188,12.345656379424447,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,mask_MSIE_WebCache_container_record,11,7.0,0.0736196319018405,6.92638036809816,0.7247447801981081,9.556992284421723,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,access_count_gt_1,12,5.333333333333333,0.04754601226993865,5.2857873210633946,0.5722708955942288,9.236512409406506,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,is_modified_after_access,13,1.6666666666666667,0.027607361963190184,1.6390593047034765,0.23983336330542182,6.8341585748209255,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,is_root_entry,14,0.6666666666666666,0.009202453987730062,0.6574642126789366,0.12350197631409444,5.323511243024475,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,3,mask_OLECF_Item,15,0.6666666666666666,0.009202453987730062,0.6574642126789366,0.12350197631409444,5.323511243024475,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,HasAandBNoMC,1,1.0,0.006134969325153374,0.9938650306748467,0.07808541141937335,12.727920431358065,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,macb_anomaly,2,1.0,0.006134969325153374,0.9938650306748467,0.07808541141937335,12.727920431358065,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,is_system_path,3,3.0,0.027607361963190184,2.9723926380368098,0.2755448241753972,10.787328482974726,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,is_link_file,4,5.75,0.05214723926380368,5.697852760736196,0.6341834441999304,8.984549696151346,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,is_user_profile_shortcut,5,3.0,0.0352760736196319,2.964723926380368,0.3373222101739049,8.788996837658422,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,mask_Windows_Shortcut,6,3.0,0.0352760736196319,2.964723926380368,0.3373222101739049,8.788996837658422,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,MissingMInMACB,7,1.5,0.013803680981595092,1.4861963190184049,0.17893587496199184,8.30574772262194,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,macb_is_only_access_birth,8,1.5,0.013803680981595092,1.4861963190184049,0.17893587496199184,8.30574772262194,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,has_modified_time,9,1.5,0.02147239263803681,1.478527607361963,0.1824315423460032,8.104560797453278,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,IsInAppData,10,8.25,0.11042944785276074,8.139570552147239,1.0768400429735276,7.558755387739406,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,mask_File_entry_shell_item,11,8.25,0.11042944785276074,8.139570552147239,1.0768400429735276,7.558755387739406,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,is_history_container,12,0.5,0.003067484662576687,0.49693251533742333,0.07826595596425198,6.349279782279791,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,IsAdministratorProfile,13,0.5,0.01687116564417178,0.4831288343558282,0.2173968169954325,2.2223361814106823,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,mask_MSIE_WebCache_containers_record,14,0.5,0.01687116564417178,0.4831288343558282,0.2173968169954325,2.2223361814106823,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,4,event_powershell,15,13.75,0.6825153374233128,13.067484662576687,7.365905609782056,1.7740499725495167,elevated,raw_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,sum,60,12,5,account_creation,1,1.0,0.024539877300613498,0.9754601226993865,0.15471803942231277,6.304759698959273,elevated,raw_mean,agglomerative,k,12,ward
