row_type,scope,artifact,aggregation,window_s,selected_k,cluster_id,rows,features_total,cluster_size,cluster_frac,silhouette_score,davies_bouldin_score,calinski_harabasz_score,largest_cluster_size,largest_cluster_frac,attack_rate_global,attack_count,attack_rate,attack_lift_vs_global,artifact_count,time_cluster_min,time_cluster_max,status,warnings,best_cluster_attack_rate,best_cluster_attack_lift,method,cut_mode,cut_value,linkage
run,per_dataset,SSS_DC,sum,60,44,,652,189,,,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,,,,,,,success,,0.037940379403794036,1.455125139486689,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,0,652,189,2,0.003067484662576687,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:50:00,2020-09-17 17:51:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,1,652,189,369,0.5659509202453987,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,14,0.037940379403794036,1.455125139486689,,2020-09-17 17:06:00,2020-09-19 04:51:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,2,652,189,111,0.17024539877300612,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,3,0.02702702702702703,1.0365659777424485,,2020-09-17 18:03:00,2020-09-19 04:49:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,3,652,189,10,0.015337423312883436,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:00:00,2020-09-19 04:36:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,4,652,189,2,0.003067484662576687,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-19 03:19:00,2020-09-19 03:20:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,5,652,189,2,0.003067484662576687,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:52:00,2020-09-17 18:06:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,6,652,189,33,0.05061349693251534,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-17 16:43:00,2020-09-19 04:47:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,7,652,189,3,0.004601226993865031,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-18 20:31:00,2020-09-18 20:35:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,8,652,189,6,0.009202453987730062,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-17 16:44:00,2020-09-17 17:05:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,9,652,189,3,0.004601226993865031,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-18 22:33:00,2020-09-18 22:39:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,10,652,189,4,0.006134969325153374,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-18 22:30:00,2020-09-19 03:34:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,11,652,189,1,0.0015337423312883436,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-19 03:32:00,2020-09-19 03:32:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,12,652,189,5,0.007668711656441718,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-19 01:33:00,2020-09-19 04:48:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,13,652,189,7,0.010736196319018405,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:57:00,2020-09-19 01:23:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,14,652,189,1,0.0015337423312883436,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-18 22:37:00,2020-09-18 22:37:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,15,652,189,3,0.004601226993865031,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-18 15:29:00,2020-09-18 22:32:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,16,652,189,1,0.0015337423312883436,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-19 03:31:00,2020-09-19 03:31:00,success,,,,agglomerative,k,44,ward
cluster,per_dataset,SSS_DC,sum,60,44,17,652,189,2,0.003067484662576687,0.5308600053150013,0.6975211884707536,150.30181158068933,369,0.5659509202453987,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:03:00,2020-09-19 01:22:00,success,,,,agglomerative,k,44,ward
