scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_DC,max,60,17,0,is_standard_info,1,1.0,0.17791411042944785,0.8220858895705522,0.3824404263928516,2.1495788921391323,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,mask_NTFS_file_stat,2,1.0,0.17791411042944785,0.8220858895705522,0.3824404263928516,2.1495788921391323,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,is_ntfs,3,0.9666666666666667,0.17638036809815952,0.7902862985685072,0.3811434557325067,2.073461490543155,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,mask_File_stat,4,0.9666666666666667,0.17638036809815952,0.7902862985685072,0.3811434557325067,2.073461490543155,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,has_macb_modified,5,0.9333333333333333,0.17331288343558282,0.7600204498977505,0.37851753971358704,2.007886953914912,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,has_sha256,6,0.9,0.17024539877300612,0.7297546012269939,0.3758482446009643,1.9416203009955966,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,is_file,7,0.9,0.17024539877300612,0.7297546012269939,0.3758482446009643,1.9416203009955966,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,is_file_entry,8,0.9,0.17024539877300612,0.7297546012269939,0.3758482446009643,1.9416203009955966,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,has_modified_flag,9,0.9,0.17331288343558282,0.7266871165644172,0.37851753971358704,1.9198241062119306,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,is_from_system32,10,0.6333333333333333,0.12883435582822086,0.5044989775051124,0.3350165139012527,1.5058928187488902,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,is_in_system32,11,0.6333333333333333,0.12883435582822086,0.5044989775051124,0.3350165139012527,1.5058928187488902,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,is_unallocated,12,0.13333333333333333,0.007668711656441718,0.1256646216768916,0.08723475521815875,1.4405337294440648,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,is_evtx_stopped_state,13,0.5,0.1549079754601227,0.3450920245398773,0.36181693520200064,0.9537751869172797,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,is_service_event,14,0.5333333333333333,0.22085889570552147,0.31247443762781185,0.4148255583896188,0.7532670631679212,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,0,has_macb_accessed,15,0.3333333333333333,0.1411042944785276,0.19222903885480572,0.34812910329107016,0.5521774293380725,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,IsDynamicLibrary,1,1.0,0.03834355828220859,0.9616564417177914,0.19202429487038214,5.007993349419579,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,is_executable,2,1.0,0.04447852760736196,0.9555214723926381,0.20615573770633475,4.634949464294159,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,is_in_winsxs,3,0.9090909090909091,0.03834355828220859,0.8707473508087005,0.19202429487038214,4.534568430785163,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,is_in_temp_or_spool,4,0.9090909090909091,0.04754601226993865,0.8615448968209705,0.21280363950638975,4.048543804673337,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,contains_cur,5,0.2727272727272727,0.006134969325153374,0.2665923034021193,0.07808541141937334,3.414111092137573,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,contains_vbs,6,0.2727272727272727,0.006134969325153374,0.2665923034021193,0.07808541141937334,3.414111092137573,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,is_script_file,7,0.2727272727272727,0.006134969325153374,0.2665923034021193,0.07808541141937334,3.414111092137573,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,contains_ppd,8,0.18181818181818182,0.003067484662576687,0.17875069715560513,0.055299866188097985,3.232388740755934,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,is_from_driverstore,9,0.2727272727272727,0.007668711656441718,0.265058561070831,0.08723475521815875,3.038451016724425,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,IsUserHive,10,0.7272727272727273,0.06595092024539877,0.6613218070273286,0.2481962859596892,2.6645111864793387,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,contains_cab,11,0.2727272727272727,0.010736196319018405,0.2619910764082543,0.1030578983271923,2.542173431043009,elevated,binary_mean,agglomerative,k,17,ward
per_dataset,SSS_DC,max,60,17,1,is_accessed,12,1.0,0.13496932515337423,0.8650306748466258,0.34169080529188517,2.5316181651171514,elevated,binary_mean,agglomerative,k,17,ward
