scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,is_sensitive_file,1,4.0,0.016406890894175553,3.9835931091058243,0.2556528456870544,15.582040335125987,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,accessed_sensitive_file,2,7.5,0.054142739950779326,7.4458572600492205,0.5571715891800078,13.363669776074957,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,contains_secret_path,3,7.5,0.054142739950779326,7.4458572600492205,0.5571715891800078,13.363669776074957,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,is_suspicious_keyword,4,7.5,0.054142739950779326,7.4458572600492205,0.5571715891800078,13.363669776074957,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,contains_maintenance_task,5,1.0,0.003281378178835111,0.9967186218211649,0.11451962832889351,8.703473363744383,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,accessed_local_file,6,7.5,0.10992616899097621,7.3900738310090235,0.8646127952854361,8.547263914937421,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,mask_MRUList_Registry_Key,7,1.5,0.01394585726004922,1.4860541427399507,0.18286508523592526,8.126505174881531,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,contains_sensitive_string,8,2.0,0.019688269073010665,1.9803117309269893,0.27100439310959284,7.307304634921969,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,is_unpinned,9,4.5,0.06726825266611977,4.4327317473338805,0.6092559262410726,7.275648021884716,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,mask_OLECF_Dest_list_entry,10,4.5,0.06726825266611977,4.4327317473338805,0.6092559262410726,7.275648021884716,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,accessed_sensitive_docs,11,0.5,0.003281378178835111,0.4967186218211649,0.08094435690594921,6.136543416273941,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,is_network_share,12,1.5,0.03773584905660377,1.4622641509433962,0.3440149840100846,4.250582609490942,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,contains_path_recent,13,2.0,0.03609515996718622,1.9639048400328138,0.46573467588260825,4.216788870494026,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,mask_MRUListEx_Registry_Key,14,2.0,0.04840032813781788,1.9515996718621822,0.5219893013401635,3.7387732458574954,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,0,mask_BagMRU_Registry_Key,15,5.0,0.21410992616899097,4.785890073831009,1.7457594959251144,2.741437212621601,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,1,is_network_related,1,0.0851063829787234,0.006562756357670222,0.07854362662105319,0.11437850735313126,0.6866991148220454,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,1,mask_Setup_API_Log,2,12.085106382978724,1.0566037735849056,11.028502609393819,18.68505639590494,0.5902311649382305,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,1,is_unallocated,3,26.22340425531915,3.5914684167350286,22.63193583858412,52.36676167846077,0.4321813132770278,elevated,raw_mean,agglomerative,k,39,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,39,1,mask_System,4,3.1808510638297873,0.6406890894175554,2.540161974412232,9.53911776296883,0.266288983412107,elevated,raw_mean,agglomerative,k,39,ward
