row_type,scope,artifact,aggregation,window_s,selected_k,cluster_id,rows,features_total,cluster_size,cluster_frac,silhouette_score,davies_bouldin_score,calinski_harabasz_score,largest_cluster_size,largest_cluster_frac,attack_rate_global,attack_count,attack_rate,attack_lift_vs_global,artifact_count,time_cluster_min,time_cluster_max,status,warnings,best_cluster_attack_rate,best_cluster_attack_lift,method,cut_mode,cut_value,linkage
run,per_dataset,NIST_Data_Leakage_Case,sum,60,41,,1219,189,,,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,,,,,,,success,,1.0,5.3700440528634354,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,0,1219,189,94,0.0771123872026251,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,12,0.1276595744680851,0.6855375386634173,,2015-03-22 14:36:00,2015-03-25 15:31:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,1,1219,189,2,0.0016406890894175555,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,0,0.0,0.0,,2015-03-25 10:18:00,2015-03-25 13:06:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,2,1219,189,2,0.0016406890894175555,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,0,0.0,0.0,,2015-03-22 15:12:00,2015-03-22 15:55:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,3,1219,189,5,0.004101722723543888,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,5,1.0,5.3700440528634354,,2015-03-25 11:09:00,2015-03-25 11:13:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,4,1219,189,12,0.009844134536505332,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,0,0.0,0.0,,2015-03-22 15:00:00,2015-03-25 14:52:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,5,1219,189,7,0.005742411812961444,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,1,0.14285714285714285,0.7671491504090622,,2015-03-22 15:24:00,2015-03-25 14:46:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,6,1219,189,9,0.007383100902378999,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,0,0.0,0.0,,2015-03-24 20:58:00,2015-03-25 15:18:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,7,1219,189,5,0.004101722723543888,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,0,0.0,0.0,,2015-03-23 18:04:00,2015-03-24 19:00:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,8,1219,189,2,0.0016406890894175555,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,0,0.0,0.0,,2015-03-22 14:52:00,2015-03-25 10:15:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,9,1219,189,9,0.007383100902378999,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,1,0.1111111111111111,0.5966715614292706,,2015-03-22 15:28:00,2015-03-24 15:22:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,10,1219,189,949,0.77850697292863,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,187,0.1970495258166491,1.0581646342312567,,2015-03-22 14:50:00,2015-04-22 20:56:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,11,1219,189,26,0.02132895816242822,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,0,0.0,0.0,,2015-03-22 15:10:00,2015-03-25 14:49:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,12,1219,189,5,0.004101722723543888,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,0,0.0,0.0,,2015-03-22 14:34:00,2015-03-23 20:02:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,13,1219,189,5,0.004101722723543888,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,0,0.0,0.0,,2015-03-24 19:09:00,2015-03-25 15:29:00,success,,,,agglomerative,k,41,ward
cluster,per_dataset,NIST_Data_Leakage_Case,sum,60,41,14,1219,189,2,0.0016406890894175555,0.5900094232638228,1.0050069700231024,72.40203527382133,949,0.77850697292863,0.18621821164889255,0,0.0,0.0,,2015-03-22 15:19:00,2015-03-22 15:23:00,success,,,,agglomerative,k,41,ward
