scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_DC,sum,60,13,0,is_service_event,1,0.3947826086956522,1.7147239263803682,-1.319941317684716,7.497334766753113,-0.17605473904906055,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,event_registry,2,0.036521739130434785,0.12269938650306748,-0.0861776473726327,0.4987469714528259,-0.17278830865622757,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,account_creation,3,0.0,0.024539877300613498,-0.024539877300613498,0.15471803942231277,-0.15861030689205718,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,is_admin_activity,4,0.41739130434782606,1.4616564417177915,-1.0442651373699654,7.27104955789594,-0.14361958718872408,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,is_log_recovered,5,0.02434782608695652,0.6733128834355828,-0.6489650573486263,4.721283172155056,-0.13745522823149164,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,is_user_account_event,6,0.022608695652173914,0.14263803680981596,-0.12002934115764205,0.8893841035832467,-0.13495782005151283,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,has_modified_flag,7,0.3165217391304348,7.7024539877300615,-7.385932248599627,56.787385675799996,-0.130062903220539,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,is_accessed,8,0.19478260869565217,8.970858895705522,-8.77607628700987,68.03811236078002,-0.1289876509092996,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,is_evtx_stopped_state,9,0.1791304347826087,0.5705521472392638,-0.39142171245665514,3.0751713507116514,-0.1272845206148359,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,is_network_related,10,0.0017391304347826088,0.029141104294478526,-0.027401973859695918,0.21609444303460695,-0.12680554023896007,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,is_privilege_change,11,3.0678260869565217,3.941717791411043,-0.8738917044545214,7.310361718836873,-0.1195415133846685,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,is_login_event,12,9.942608695652174,13.026073619631902,-3.0834649239797276,28.49724334823577,-0.10820221749934977,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,account_deletion,13,0.0,0.013803680981595092,-0.013803680981595092,0.1291534902181514,-0.10687810208998971,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,is_in_temp_or_spool,14,0.019130434782608695,1.6901840490797546,-1.671053614297146,18.542746881983696,-0.09011898959908508,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,0,is_policy_change,15,5.2,6.331288343558282,-1.131288343558282,12.808550257147141,-0.0883229030579629,suppressed,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,HasAandBNoMC,1,1.0,0.006134969325153374,0.9938650306748467,0.07808541141937335,12.727920431358065,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,macb_anomaly,2,1.0,0.006134969325153374,0.9938650306748467,0.07808541141937335,12.727920431358065,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,is_system_path,3,3.0,0.027607361963190184,2.9723926380368098,0.2755448241753972,10.787328482974726,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,is_link_file,4,5.75,0.05214723926380368,5.697852760736196,0.6341834441999304,8.984549696151346,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,is_user_profile_shortcut,5,3.0,0.0352760736196319,2.964723926380368,0.3373222101739049,8.788996837658422,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,mask_Windows_Shortcut,6,3.0,0.0352760736196319,2.964723926380368,0.3373222101739049,8.788996837658422,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,MissingMInMACB,7,1.5,0.013803680981595092,1.4861963190184049,0.17893587496199184,8.30574772262194,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,macb_is_only_access_birth,8,1.5,0.013803680981595092,1.4861963190184049,0.17893587496199184,8.30574772262194,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,has_modified_time,9,1.5,0.02147239263803681,1.478527607361963,0.1824315423460032,8.104560797453278,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,IsInAppData,10,8.25,0.11042944785276074,8.139570552147239,1.0768400429735276,7.558755387739406,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,mask_File_entry_shell_item,11,8.25,0.11042944785276074,8.139570552147239,1.0768400429735276,7.558755387739406,elevated,raw_mean,agglomerative,k,13,ward
per_dataset,SSS_DC,sum,60,13,1,is_history_container,12,0.5,0.003067484662576687,0.49693251533742333,0.07826595596425198,6.349279782279791,elevated,raw_mean,agglomerative,k,13,ward
