row_type,scope,artifact,aggregation,window_s,selected_k,cluster_id,rows,features_total,cluster_size,cluster_frac,silhouette_score,davies_bouldin_score,calinski_harabasz_score,largest_cluster_size,largest_cluster_frac,attack_rate_global,attack_count,attack_rate,attack_lift_vs_global,artifact_count,time_cluster_min,time_cluster_max,status,warnings,best_cluster_attack_rate,best_cluster_attack_lift,method,cut_mode,cut_value,linkage
run,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,,18170,189,,,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,,,,,,,success,,1.0,648.9285714285714,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,0,18170,189,43,0.0023665382498624108,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,8,0.18604651162790697,120.73089700996678,,2018-07-28 08:20:00,2019-03-20 21:08:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,1,18170,189,2853,0.1570170610897083,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,15,0.005257623554153523,3.411822142106054,,2018-07-28 08:12:00,2019-03-20 21:27:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,2,18170,189,15037,0.8275729223995597,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,2,0.00013300525370752144,0.0863109092809166,,2018-07-28 07:27:00,2019-03-20 21:29:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,3,18170,189,6,0.0003302146395156852,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,0,0.0,0.0,,2019-02-25 20:40:00,2019-03-20 20:59:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,4,18170,189,3,0.0001651073197578426,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,0,0.0,0.0,,2018-07-28 08:24:00,2019-03-20 20:56:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,5,18170,189,2,0.0001100715465052284,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,0,0.0,0.0,,2019-02-25 20:39:00,2019-03-14 19:43:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,6,18170,189,2,0.0001100715465052284,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,0,0.0,0.0,,2019-03-18 18:01:00,2019-03-18 18:07:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,7,18170,189,197,0.010842047330764997,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,1,0.005076142131979695,3.2940536620739667,,2018-07-28 07:29:00,2019-03-20 21:28:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,8,18170,189,22,0.0012107870115575124,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,1,0.045454545454545456,29.49675324675325,,2018-07-28 07:34:00,2019-03-20 21:26:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,9,18170,189,1,5.50357732526142e-05,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,1,1.0,648.9285714285714,,2019-03-18 18:58:00,2019-03-18 18:58:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,10,18170,189,3,0.0001651073197578426,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,0,0.0,0.0,,2018-07-28 08:23:00,2019-02-16 07:21:00,success,,,,agglomerative,k,12,ward
cluster,per_dataset,Magnet_CTF_2019_Windows_Desktop,sum,60,12,11,18170,189,1,5.50357732526142e-05,0.5605260287791967,1.5757526446636447,865.0833144433035,15037,0.8275729223995597,0.0015410016510731975,0,0.0,0.0,,2019-03-20 20:55:00,2019-03-20 20:55:00,success,,,,agglomerative,k,12,ward
