row_type,scope,artifact,aggregation,window_s,selected_k,cluster_id,rows,features_total,cluster_size,cluster_frac,silhouette_score,davies_bouldin_score,calinski_harabasz_score,largest_cluster_size,largest_cluster_frac,attack_rate_global,attack_count,attack_rate,attack_lift_vs_global,artifact_count,time_cluster_min,time_cluster_max,status,warnings,best_cluster_attack_rate,best_cluster_attack_lift,n_clusters,method,linkage
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,5,4745,201,3,0.0006322444678609062,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:10:00,2022-02-12 23:16:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,6,4745,201,1018,0.21454162276080085,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,128,0.12573673870333987,0.9039709471929511,,2022-02-04 07:09:00,2022-02-13 11:17:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,7,4745,201,1,0.00021074815595363542,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 22:54:00,2022-02-11 22:54:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,8,4745,201,3,0.0006322444678609062,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,1,0.3333333333333333,2.3964646464646466,,2022-02-04 07:08:00,2022-02-12 01:47:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,9,4745,201,1,0.00021074815595363542,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-12 22:47:00,2022-02-12 22:47:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,10,4745,201,3041,0.6408851422550053,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,421,0.13844130220322262,0.9953090590216536,,2022-02-04 07:40:00,2022-02-13 08:02:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,11,4745,201,1,0.00021074815595363542,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-04 07:05:00,2022-02-04 07:05:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,12,4745,201,6,0.0012644889357218123,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:15:00,2022-02-12 23:39:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,13,4745,201,16,0.0033719704952581667,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,3,0.1875,1.3480113636363638,,2022-02-05 01:16:00,2022-02-12 23:30:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,14,4745,201,423,0.08914646996838778,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,69,0.16312056737588654,1.1727380184826994,,2022-02-04 07:39:00,2022-02-13 07:50:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,16,15,4745,201,1,0.00021074815595363542,0.5055732834720827,1.0487824338563079,625.2622984054727,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:15:00,2022-02-05 01:15:00,success,,,,16,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,0,4745,201,34,0.007165437302423604,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,4,0.11764705882352941,0.8458110516934046,,2022-02-04 07:15:00,2022-02-12 23:38:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,1,4745,201,15,0.003161222339304531,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,4,0.26666666666666666,1.9171717171717173,,2022-02-04 07:06:00,2022-02-12 19:23:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,2,4745,201,147,0.030979978925184403,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,19,0.1292517006802721,0.9292413935271079,,2022-02-04 07:11:00,2022-02-12 23:37:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,3,4745,201,21,0.004425711275026343,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,2,0.09523809523809523,0.6847041847041847,,2022-02-05 01:22:00,2022-02-12 21:47:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,4,4745,201,5,0.001053740779768177,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,4,0.8,5.751515151515152,,2022-02-06 07:56:00,2022-02-12 00:04:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,5,4745,201,3,0.0006322444678609062,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:10:00,2022-02-12 23:16:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,6,4745,201,1018,0.21454162276080085,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,128,0.12573673870333987,0.9039709471929511,,2022-02-04 07:09:00,2022-02-13 11:17:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,7,4745,201,9,0.0018967334035827187,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,3,0.3333333333333333,2.3964646464646466,,2022-02-05 01:18:00,2022-02-12 23:33:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,8,4745,201,3,0.0006322444678609062,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,1,0.3333333333333333,2.3964646464646466,,2022-02-04 07:08:00,2022-02-12 01:47:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,9,4745,201,1,0.00021074815595363542,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-12 22:47:00,2022-02-12 22:47:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,10,4745,201,3041,0.6408851422550053,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,421,0.13844130220322262,0.9953090590216536,,2022-02-04 07:40:00,2022-02-13 08:02:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,11,4745,201,1,0.00021074815595363542,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-04 07:05:00,2022-02-04 07:05:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,12,4745,201,6,0.0012644889357218123,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:15:00,2022-02-12 23:39:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,13,4745,201,16,0.0033719704952581667,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,3,0.1875,1.3480113636363638,,2022-02-05 01:16:00,2022-02-12 23:30:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,14,4745,201,423,0.08914646996838778,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,69,0.16312056737588654,1.1727380184826994,,2022-02-04 07:39:00,2022-02-13 07:50:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,15,4745,201,1,0.00021074815595363542,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:15:00,2022-02-05 01:15:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,17,16,4745,201,1,0.00021074815595363542,0.5069187342597733,1.0349238166807968,640.3885371765904,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 22:54:00,2022-02-11 22:54:00,success,,,,17,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,0,4745,201,147,0.030979978925184403,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,19,0.1292517006802721,0.9292413935271079,,2022-02-04 07:11:00,2022-02-12 23:37:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,1,4745,201,15,0.003161222339304531,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,4,0.26666666666666666,1.9171717171717173,,2022-02-04 07:06:00,2022-02-12 19:23:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,2,4745,201,1018,0.21454162276080085,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,128,0.12573673870333987,0.9039709471929511,,2022-02-04 07:09:00,2022-02-13 11:17:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,3,4745,201,21,0.004425711275026343,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,2,0.09523809523809523,0.6847041847041847,,2022-02-05 01:22:00,2022-02-12 21:47:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,4,4745,201,5,0.001053740779768177,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,4,0.8,5.751515151515152,,2022-02-06 07:56:00,2022-02-12 00:04:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,5,4745,201,3,0.0006322444678609062,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:10:00,2022-02-12 23:16:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,6,4745,201,6,0.0012644889357218123,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:34:00,2022-02-12 23:17:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,7,4745,201,9,0.0018967334035827187,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,3,0.3333333333333333,2.3964646464646466,,2022-02-05 01:18:00,2022-02-12 23:33:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,8,4745,201,3,0.0006322444678609062,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,1,0.3333333333333333,2.3964646464646466,,2022-02-04 07:08:00,2022-02-12 01:47:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,9,4745,201,1,0.00021074815595363542,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-12 22:47:00,2022-02-12 22:47:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,10,4745,201,3041,0.6408851422550053,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,421,0.13844130220322262,0.9953090590216536,,2022-02-04 07:40:00,2022-02-13 08:02:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,11,4745,201,1,0.00021074815595363542,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-04 07:05:00,2022-02-04 07:05:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,12,4745,201,6,0.0012644889357218123,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:15:00,2022-02-12 23:39:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,13,4745,201,16,0.0033719704952581667,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,3,0.1875,1.3480113636363638,,2022-02-05 01:16:00,2022-02-12 23:30:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,14,4745,201,423,0.08914646996838778,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,69,0.16312056737588654,1.1727380184826994,,2022-02-04 07:39:00,2022-02-13 07:50:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,15,4745,201,1,0.00021074815595363542,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:15:00,2022-02-05 01:15:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,16,4745,201,1,0.00021074815595363542,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 22:54:00,2022-02-11 22:54:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,18,17,4745,201,28,0.005900948366701791,0.5077370919506096,1.0075395329555277,649.0449484581738,3041,0.6408851422550053,0.13909378292939936,3,0.10714285714285714,0.7702922077922078,,2022-02-04 07:15:00,2022-02-12 23:38:00,success,,,,18,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,0,4745,201,15,0.003161222339304531,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,4,0.26666666666666666,1.9171717171717173,,2022-02-04 07:06:00,2022-02-12 19:23:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,1,4745,201,21,0.004425711275026343,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,2,0.09523809523809523,0.6847041847041847,,2022-02-05 01:22:00,2022-02-12 21:47:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,2,4745,201,1018,0.21454162276080085,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,128,0.12573673870333987,0.9039709471929511,,2022-02-04 07:09:00,2022-02-13 11:17:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,3,4745,201,9,0.0018967334035827187,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,3,0.3333333333333333,2.3964646464646466,,2022-02-05 01:18:00,2022-02-12 23:33:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,4,4745,201,5,0.001053740779768177,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,4,0.8,5.751515151515152,,2022-02-06 07:56:00,2022-02-12 00:04:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,5,4745,201,3,0.0006322444678609062,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:10:00,2022-02-12 23:16:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,6,4745,201,6,0.0012644889357218123,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:34:00,2022-02-12 23:17:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,7,4745,201,102,0.02149631190727081,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,12,0.11764705882352941,0.8458110516934046,,2022-02-04 07:11:00,2022-02-12 23:37:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,8,4745,201,3,0.0006322444678609062,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,1,0.3333333333333333,2.3964646464646466,,2022-02-04 07:08:00,2022-02-12 01:47:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,9,4745,201,1,0.00021074815595363542,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-12 22:47:00,2022-02-12 22:47:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,10,4745,201,3041,0.6408851422550053,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,421,0.13844130220322262,0.9953090590216536,,2022-02-04 07:40:00,2022-02-13 08:02:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,11,4745,201,1,0.00021074815595363542,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-04 07:05:00,2022-02-04 07:05:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,12,4745,201,6,0.0012644889357218123,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:15:00,2022-02-12 23:39:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,13,4745,201,16,0.0033719704952581667,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,3,0.1875,1.3480113636363638,,2022-02-05 01:16:00,2022-02-12 23:30:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,14,4745,201,423,0.08914646996838778,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,69,0.16312056737588654,1.1727380184826994,,2022-02-04 07:39:00,2022-02-13 07:50:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,15,4745,201,1,0.00021074815595363542,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:15:00,2022-02-05 01:15:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,16,4745,201,1,0.00021074815595363542,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 22:54:00,2022-02-11 22:54:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,17,4745,201,28,0.005900948366701791,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,3,0.10714285714285714,0.7702922077922078,,2022-02-04 07:15:00,2022-02-12 23:38:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,19,18,4745,201,45,0.009483667017913594,0.5131379381257687,0.9844468352739062,661.5004715628054,3041,0.6408851422550053,0.13909378292939936,7,0.15555555555555556,1.1183501683501684,,2022-02-04 07:12:00,2022-02-12 21:20:00,success,,,,19,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,0,4745,201,21,0.004425711275026343,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,2,0.09523809523809523,0.6847041847041847,,2022-02-05 01:22:00,2022-02-12 21:47:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,1,4745,201,5,0.001053740779768177,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,4,0.8,5.751515151515152,,2022-02-06 07:56:00,2022-02-12 00:04:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,2,4745,201,1018,0.21454162276080085,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,128,0.12573673870333987,0.9039709471929511,,2022-02-04 07:09:00,2022-02-13 11:17:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,3,4745,201,9,0.0018967334035827187,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,3,0.3333333333333333,2.3964646464646466,,2022-02-05 01:18:00,2022-02-12 23:33:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,4,4745,201,12,0.0025289778714436247,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,4,0.3333333333333333,2.3964646464646466,,2022-02-04 07:06:00,2022-02-12 19:23:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,5,4745,201,3,0.0006322444678609062,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:10:00,2022-02-12 23:16:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,6,4745,201,6,0.0012644889357218123,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:34:00,2022-02-12 23:17:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,7,4745,201,102,0.02149631190727081,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,12,0.11764705882352941,0.8458110516934046,,2022-02-04 07:11:00,2022-02-12 23:37:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,8,4745,201,3,0.0006322444678609062,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,1,0.3333333333333333,2.3964646464646466,,2022-02-04 07:08:00,2022-02-12 01:47:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,9,4745,201,3,0.0006322444678609062,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-06 07:16:00,2022-02-06 07:38:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,10,4745,201,3041,0.6408851422550053,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,421,0.13844130220322262,0.9953090590216536,,2022-02-04 07:40:00,2022-02-13 08:02:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,11,4745,201,1,0.00021074815595363542,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-04 07:05:00,2022-02-04 07:05:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,12,4745,201,6,0.0012644889357218123,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,1,0.16666666666666666,1.1982323232323233,,2022-02-06 07:15:00,2022-02-12 23:39:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,13,4745,201,16,0.0033719704952581667,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,3,0.1875,1.3480113636363638,,2022-02-05 01:16:00,2022-02-12 23:30:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,14,4745,201,423,0.08914646996838778,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,69,0.16312056737588654,1.1727380184826994,,2022-02-04 07:39:00,2022-02-13 07:50:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,15,4745,201,1,0.00021074815595363542,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,0,0.0,0.0,,2022-02-05 01:15:00,2022-02-05 01:15:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,16,4745,201,1,0.00021074815595363542,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,1,1.0,7.1893939393939394,,2022-02-11 22:54:00,2022-02-11 22:54:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,17,4745,201,28,0.005900948366701791,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,3,0.10714285714285714,0.7702922077922078,,2022-02-04 07:15:00,2022-02-12 23:38:00,success,,,,20,agglomerative,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,sum,60,20,18,4745,201,45,0.009483667017913594,0.5134507607848214,0.9683171012667197,673.8736381745383,3041,0.6408851422550053,0.13909378292939936,7,0.15555555555555556,1.1183501683501684,,2022-02-04 07:12:00,2022-02-12 21:20:00,success,,,,20,agglomerative,ward
