row_type,scope,artifact,aggregation,window_s,selected_k,cluster_id,rows,features_total,cluster_size,cluster_frac,silhouette_score,davies_bouldin_score,calinski_harabasz_score,largest_cluster_size,largest_cluster_frac,attack_rate_global,attack_count,attack_rate,attack_lift_vs_global,artifact_count,time_cluster_min,time_cluster_max,status,warnings,best_cluster_attack_rate,best_cluster_attack_lift,method,cut_mode,cut_value,linkage
run,per_dataset,SSS_DC,max,60,38,,652,189,,,0.685982429486138,1.227319153338278,89.6833806912828,324,0.49693251533742333,0.02607361963190184,,,,,,,success,,0.07692307692307693,2.9502262443438916,agglomerative,k,38,ward
cluster,per_dataset,SSS_DC,max,60,38,0,652,189,16,0.024539877300613498,0.685982429486138,1.227319153338278,89.6833806912828,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 18:00:00,2020-09-19 04:49:00,success,,,,agglomerative,k,38,ward
cluster,per_dataset,SSS_DC,max,60,38,1,652,189,4,0.006134969325153374,0.685982429486138,1.227319153338278,89.6833806912828,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-18 00:44:00,2020-09-19 03:30:00,success,,,,agglomerative,k,38,ward
cluster,per_dataset,SSS_DC,max,60,38,2,652,189,6,0.009202453987730062,0.685982429486138,1.227319153338278,89.6833806912828,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 16:43:00,2020-09-19 03:29:00,success,,,,agglomerative,k,38,ward
cluster,per_dataset,SSS_DC,max,60,38,3,652,189,30,0.046012269938650305,0.685982429486138,1.227319153338278,89.6833806912828,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:06:00,2020-09-19 04:51:00,success,,,,agglomerative,k,38,ward
cluster,per_dataset,SSS_DC,max,60,38,4,652,189,20,0.03067484662576687,0.685982429486138,1.227319153338278,89.6833806912828,324,0.49693251533742333,0.02607361963190184,1,0.05,1.9176470588235297,,2020-09-17 17:34:00,2020-09-19 04:33:00,success,,,,agglomerative,k,38,ward
cluster,per_dataset,SSS_DC,max,60,38,5,652,189,4,0.006134969325153374,0.685982429486138,1.227319153338278,89.6833806912828,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-18 22:30:00,2020-09-19 03:34:00,success,,,,agglomerative,k,38,ward
cluster,per_dataset,SSS_DC,max,60,38,6,652,189,8,0.012269938650306749,0.685982429486138,1.227319153338278,89.6833806912828,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 18:10:00,2020-09-19 04:48:00,success,,,,agglomerative,k,38,ward
cluster,per_dataset,SSS_DC,max,60,38,7,652,189,4,0.006134969325153374,0.685982429486138,1.227319153338278,89.6833806912828,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 18:05:00,2020-09-19 03:57:00,success,,,,agglomerative,k,38,ward
cluster,per_dataset,SSS_DC,max,60,38,8,652,189,12,0.018404907975460124,0.685982429486138,1.227319153338278,89.6833806912828,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:09:00,2020-09-17 17:47:00,success,,,,agglomerative,k,38,ward
