row_type,scope,artifact,aggregation,window_s,selected_k,cluster_id,rows,features_total,cluster_size,cluster_frac,silhouette_score,davies_bouldin_score,calinski_harabasz_score,largest_cluster_size,largest_cluster_frac,attack_rate_global,attack_count,attack_rate,attack_lift_vs_global,artifact_count,time_cluster_min,time_cluster_max,status,warnings,best_cluster_attack_rate,best_cluster_attack_lift,method,cut_mode,cut_value,linkage
run,per_dataset,SSS_DC,sum,60,17,,652,189,,,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,,,,,,,success,,0.030035335689045935,1.1519434628975265,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,0,652,189,566,0.8680981595092024,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,17,0.030035335689045935,1.1519434628975265,,2020-09-17 16:43:00,2020-09-19 04:51:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,1,652,189,10,0.015337423312883436,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-17 16:44:00,2020-09-17 17:51:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,2,652,189,9,0.013803680981595092,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-18 04:48:00,2020-09-19 03:34:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,3,652,189,3,0.004601226993865031,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-19 03:31:00,2020-09-19 03:35:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,4,652,189,3,0.004601226993865031,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-18 22:33:00,2020-09-18 22:39:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,5,652,189,3,0.004601226993865031,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-18 03:50:00,2020-09-19 03:36:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,6,652,189,30,0.046012269938650305,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:00:00,2020-09-19 04:36:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,7,652,189,3,0.004601226993865031,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-19 03:19:00,2020-09-19 03:21:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,8,652,189,1,0.0015337423312883436,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-19 03:23:00,2020-09-19 03:23:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,9,652,189,1,0.0015337423312883436,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-19 03:30:00,2020-09-19 03:30:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,10,652,189,1,0.0015337423312883436,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-17 16:46:00,2020-09-17 16:46:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,11,652,189,1,0.0015337423312883436,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:56:00,2020-09-17 17:56:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,12,652,189,15,0.023006134969325152,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-18 00:52:00,2020-09-18 04:39:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,13,652,189,3,0.004601226993865031,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-17 16:48:00,2020-09-17 16:50:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,14,652,189,1,0.0015337423312883436,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-18 22:31:00,2020-09-18 22:31:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,15,652,189,1,0.0015337423312883436,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:02:00,2020-09-17 17:02:00,success,,,,agglomerative,k,17,ward
cluster,per_dataset,SSS_DC,sum,60,17,16,652,189,1,0.0015337423312883436,0.6344205215974106,0.9211199389559531,100.09718363693447,566,0.8680981595092024,0.02607361963190184,0,0.0,0.0,,2020-09-18 22:29:00,2020-09-18 22:29:00,success,,,,agglomerative,k,17,ward
