row_type,scope,artifact,aggregation,window_s,selected_k,cluster_id,rows,features_total,cluster_size,cluster_frac,silhouette_score,davies_bouldin_score,calinski_harabasz_score,largest_cluster_size,largest_cluster_frac,attack_rate_global,attack_count,attack_rate,attack_lift_vs_global,artifact_count,time_cluster_min,time_cluster_max,status,warnings,best_cluster_attack_rate,best_cluster_attack_lift,method,cut_mode,cut_value,linkage
run,per_dataset,SSS_DC,max,60,15,,652,189,,,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,,,,,,,success,,0.047619047619047616,1.826330532212885,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,0,652,189,16,0.024539877300613498,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:17:00,2020-09-19 04:39:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,1,652,189,43,0.06595092024539877,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:09:00,2020-09-18 20:35:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,2,652,189,8,0.012269938650306749,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-18 22:29:00,2020-09-19 03:34:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,3,652,189,30,0.046012269938650305,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 18:00:00,2020-09-19 04:49:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,4,652,189,25,0.03834355828220859,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 16:43:00,2020-09-19 04:48:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,5,652,189,12,0.018404907975460124,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 17:00:00,2020-09-19 03:57:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,6,652,189,11,0.01687116564417178,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 16:46:00,2020-09-18 22:37:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,7,652,189,11,0.01687116564417178,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-17 16:44:00,2020-09-18 00:42:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,8,652,189,70,0.10736196319018405,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,2,0.02857142857142857,1.0957983193277312,,2020-09-17 18:04:00,2020-09-19 04:28:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,9,652,189,3,0.004601226993865031,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-19 03:31:00,2020-09-19 03:35:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,10,652,189,43,0.06595092024539877,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,1,0.023255813953488372,0.8919288645690835,,2020-09-17 17:06:00,2020-09-19 04:51:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,11,652,189,20,0.03067484662576687,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-18 00:17:00,2020-09-19 03:45:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,12,652,189,21,0.032208588957055216,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,1,0.047619047619047616,1.826330532212885,,2020-09-17 17:34:00,2020-09-19 04:33:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,13,652,189,324,0.49693251533742333,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,13,0.040123456790123455,1.5388525780682643,,2020-09-17 18:03:00,2020-09-19 04:50:00,success,,,,agglomerative,k,15,ward
cluster,per_dataset,SSS_DC,max,60,15,14,652,189,15,0.023006134969325152,0.6488673836532597,1.6814081804718883,124.01131446891239,324,0.49693251533742333,0.02607361963190184,0,0.0,0.0,,2020-09-18 00:52:00,2020-09-18 04:39:00,success,,,,agglomerative,k,15,ward
