scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_DC,max,60,12,0,is_service_event,1,0.84375,0.22085889570552147,0.6228911042944785,0.4148255583896188,1.5015735570798692,elevated,binary_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,max,60,12,0,is_evtx_stopped_state,2,0.625,0.1549079754601227,0.4700920245398773,0.36181693520200064,1.2992537546228722,elevated,binary_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,max,60,12,0,IsSystemHive,3,0.234375,0.07822085889570553,0.15615414110429449,0.26851881894817664,0.5815388876674707,elevated,binary_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,max,60,12,0,mask_Registry_Key,4,0.328125,0.1411042944785276,0.1870207055214724,0.3481291032910701,0.537216504972696,elevated,binary_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,max,60,12,0,is_standard_info,5,0.0,0.17791411042944785,-0.17791411042944785,0.3824404263928516,-0.4652073721793644,suppressed,binary_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,max,60,12,0,mask_NTFS_file_stat,6,0.0,0.17791411042944785,-0.17791411042944785,0.3824404263928516,-0.4652073721793644,suppressed,binary_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,max,60,12,0,is_ntfs,7,0.0,0.17638036809815952,-0.17638036809815952,0.3811434557325067,-0.4627663437944032,suppressed,binary_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,max,60,12,0,mask_File_stat,8,0.0,0.17638036809815952,-0.17638036809815952,0.3811434557325067,-0.4627663437944032,suppressed,binary_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,max,60,12,0,has_macb_modified,9,0.0,0.17331288343558282,-0.17331288343558282,0.37851753971358704,-0.4578727817685693,suppressed,binary_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,max,60,12,0,has_sha256,10,0.0,0.17024539877300612,-0.17024539877300612,0.3758482446009643,-0.4529631219220496,suppressed,binary_mean,agglomerative,k,12,ward
per_dataset,SSS_DC,max,60,12,0,is_file,11,0.0,0.17024539877300612,-0.17024539877300612,0.3758482446009643,-0.4529631219220496,suppressed,binary_mean,agglomerative,k,12,ward
