scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_DC,sum,60,10,0,HasAandBNoMC,1,0.8,0.006134969325153374,0.7938650306748467,0.07808541141937335,10.16662286307243,elevated,raw_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,sum,60,10,0,macb_anomaly,2,0.8,0.006134969325153374,0.7938650306748467,0.07808541141937335,10.16662286307243,elevated,raw_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,sum,60,10,0,MissingMInMACB,3,1.8,0.013803680981595092,1.786196319018405,0.17893587496199184,9.982325900686801,elevated,raw_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,sum,60,10,0,macb_is_only_access_birth,4,1.8,0.013803680981595092,1.786196319018405,0.17893587496199184,9.982325900686801,elevated,raw_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,sum,60,10,0,is_user_profile_shortcut,5,3.4,0.0352760736196319,3.364723926380368,0.3373222101739049,9.974806654141256,elevated,raw_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,sum,60,10,0,mask_Windows_Shortcut,6,3.4,0.0352760736196319,3.364723926380368,0.3373222101739049,9.974806654141256,elevated,raw_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,sum,60,10,0,has_modified_time,7,1.6,0.02147239263803681,1.5785276073619632,0.1824315423460032,8.652711589978127,elevated,raw_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,sum,60,10,0,IsInAppData,8,9.4,0.11042944785276074,9.28957055214724,1.0768400429735276,8.62669486196722,elevated,raw_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,sum,60,10,0,mask_File_entry_shell_item,9,9.4,0.11042944785276074,9.28957055214724,1.0768400429735276,8.62669486196722,elevated,raw_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,sum,60,10,0,is_system_path,10,2.4,0.027607361963190184,2.3723926380368097,0.2755448241753972,8.609824405296854,elevated,raw_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,sum,60,10,0,is_link_file,11,4.6,0.05214723926380368,4.547852760736196,0.6341834441999304,7.171194282376303,elevated,raw_mean,agglomerative,k,10,ward
