scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,key_new_registry_branch,1,1586.157894736842,31.03527481542248,1555.1226199214195,344.3199090091958,4.516505084911374,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,is_accessed,2,893.2631578947369,34.89827727645611,858.3648806182807,229.9408087803497,3.7329819144930534,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,task_starts_at_logon,3,0.631578947368421,0.009844134536505332,0.6217348128319157,0.19819089575772272,3.1370501610803054,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,mask_WinEVTX,4,155.68421052631578,8.380639868744872,147.3035706575709,50.48227934200592,2.9179263010381042,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,has_modified_flag,5,436.94736842105266,23.347826086956523,413.59954233409616,142.51882284831657,2.9020695936091987,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,mask_Shutdown_Registry_Key,6,0.3684210526315789,0.006562756357670222,0.3618582962739087,0.14589684160878222,2.4802337561349184,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,event_registry,7,0.8421052631578947,0.019688269073010665,0.822416994084884,0.3707158690587488,2.2184563449858383,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,key_autorun_related,8,4.894736842105263,0.17391304347826086,4.720823798627002,2.149294566297854,2.1964526643707396,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,mask_Task_Cache_Registry_Key,9,7.7368421052631575,0.1443806398687449,7.592461465394413,3.4741030685270498,2.185445075686547,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,key_contains_winlogon,10,1.7894736842105263,0.0475799835931091,1.7418937006174173,0.8137660759551171,2.1405336627821705,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,mask_Registry_Key,11,6089.105263157895,287.93027071369977,5801.174992444196,2953.255598363298,1.9643321748512317,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,is_error_event,12,0.8421052631578947,0.031173092698933553,0.8109321704589612,0.4236791688619053,1.914024127022956,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,ModifiesStartType,13,3.8947368421052633,0.12223133716160788,3.7725055049436556,2.019346041115236,1.8681817823449287,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,ContainsScriptExtension,14,59.78947368421053,0.9319114027891715,58.85756228142136,32.40916312571134,1.8160778183305446,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,0,key_suspicious_value,15,13.894736842105264,0.4995898277276456,13.395147014377619,7.393806566955899,1.8116712785165296,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,is_sensitive_file,1,4.0,0.016406890894175553,3.9835931091058243,0.2556528456870544,15.582040335125987,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,accessed_sensitive_file,2,7.6,0.054142739950779326,7.54585726004922,0.5571715891800078,13.543147696606388,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,contains_secret_path,3,7.6,0.054142739950779326,7.54585726004922,0.5571715891800078,13.543147696606388,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,is_suspicious_keyword,4,7.6,0.054142739950779326,7.54585726004922,0.5571715891800078,13.543147696606388,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,mask_MRUList_Registry_Key,5,2.0,0.01394585726004922,1.9860541427399507,0.18286508523592526,10.86076126325597,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,accessed_sensitive_docs,6,0.8,0.003281378178835111,0.7967186218211649,0.08094435690594921,9.842792676936831,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,contains_sensitive_string,7,2.4,0.019688269073010665,2.3803117309269894,0.27100439310959284,8.783295413707368,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,accessed_local_file,8,7.6,0.10992616899097621,7.490073831009023,0.8646127952854361,8.662922622961052,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,is_unpinned,9,4.4,0.06726825266611977,4.332731747333881,0.6092559262410726,7.11151338806076,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,mask_OLECF_Dest_list_entry,10,4.4,0.06726825266611977,4.332731747333881,0.6092559262410726,7.11151338806076,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,contains_maintenance_task,11,0.8,0.003281378178835111,0.7967186218211649,0.11451962832889351,6.957048008945304,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,OpenedExcelFile,12,0.4,0.0016406890894175555,0.39835931091058246,0.057259814164446754,6.957047401447105,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,contains_path_recent,13,2.4,0.03609515996718622,2.3639048400328138,0.46573467588260825,5.07564695455956,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,accessed_network_path,14,0.4,0.003281378178835111,0.3967186218211649,0.0809443569059492,4.901126996052978,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,1,multiple_entries,15,0.4,0.003281378178835111,0.3967186218211649,0.0809443569059492,4.901126996052978,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,is_repeated_record,1,4.0,0.02789171452009844,3.9721082854799015,0.4160950561342806,9.546155695578562,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,is_history_container,2,1.5,0.009844134536505332,1.4901558654634948,0.1565676510537554,9.517647868239342,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,mask_MSIE_WebCache_containers_record,3,4.625,0.033634126333059886,4.59136587366694,0.4857451172854426,9.452211902413746,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,is_content_container,4,0.5,0.003281378178835111,0.4967186218211649,0.08094435690594921,6.136543416273941,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,is_iecompat_container,5,0.5,0.003281378178835111,0.4967186218211649,0.11451962832889351,4.337409976746686,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,is_iecompatua_container,6,0.25,0.0016406890894175555,0.24835931091058244,0.057259814164446754,4.337409597998581,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,is_url_visit,7,76.75,7.9376538146021325,68.81234618539787,50.746852480337374,1.3559923977255597,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,mask_MSIE_WebCache_container_record,8,86.5,8.780147662018047,77.71985233798195,57.34120692080767,1.3553926835157957,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,access_count_gt_1,9,19.875,2.2567678424938475,17.618232157506153,16.437382904202728,1.0718392489526487,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,is_terminal_services,10,0.5,0.05988515176374077,0.44011484823625924,0.5408864476376742,0.8136917499440902,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,is_in_temp_or_spool,11,60.5,9.89335520918786,50.60664479081214,65.73432080775433,0.7698663979676151,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,NIST_Data_Leakage_Case,sum,60,19,2,is_login_event,12,1.75,0.3223954060705496,1.4276045939294504,2.007839149937453,0.7110154151859068,elevated,raw_mean,agglomerative,k,19,ward
