scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_DC,max,60,28,0,is_from_system32,1,0.9285714285714286,0.12883435582822086,0.7997370727432077,0.3350165139012527,2.3871570972986786,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,is_in_system32,2,0.9285714285714286,0.12883435582822086,0.7997370727432077,0.3350165139012527,2.3871570972986786,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,is_accessed,3,0.9285714285714286,0.13496932515337423,0.7936021034180544,0.34169080529188517,2.3225737067006897,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,has_macb_accessed,4,0.9285714285714286,0.1411042944785276,0.787467134092901,0.34812910329107016,2.2619973568096876,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,has_macb_modified,5,1.0,0.17331288343558282,0.8266871165644172,0.37851753971358704,2.184012649320875,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,is_ntfs,6,1.0,0.17638036809815952,0.8236196319018405,0.3811434557325067,2.1609176227616915,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,mask_File_stat,7,1.0,0.17638036809815952,0.8236196319018405,0.3811434557325067,2.1609176227616915,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,is_standard_info,8,1.0,0.17791411042944785,0.8220858895705522,0.3824404263928516,2.1495788921391323,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,mask_NTFS_file_stat,9,1.0,0.17791411042944785,0.8220858895705522,0.3824404263928516,2.1495788921391323,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,has_sha256,10,0.9285714285714286,0.17024539877300612,0.7583260297984225,0.3758482446009643,2.0176388223580615,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,is_file,11,0.9285714285714286,0.17024539877300612,0.7583260297984225,0.3758482446009643,2.0176388223580615,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,is_file_entry,12,0.9285714285714286,0.17024539877300612,0.7583260297984225,0.3758482446009643,2.0176388223580615,elevated,binary_mean,agglomerative,k,28,ward
per_dataset,SSS_DC,max,60,28,0,has_modified_flag,13,0.9285714285714286,0.17331288343558282,0.7552585451358458,0.37851753971358704,1.9953065471002003,elevated,binary_mean,agglomerative,k,28,ward
