scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_DC,max,60,10,0,is_accessed,1,0.9512195121951219,0.13496932515337423,0.8162501870417477,0.34169080529188517,2.3888560959546896,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,has_macb_accessed,2,0.9512195121951219,0.1411042944785276,0.8101152177165943,0.34812910329107016,2.3270539199037295,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,is_filename_attr,3,0.926829268292683,0.13803680981595093,0.7887924584767321,0.3449386162084291,2.2867617556988367,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,has_macb_modified,4,1.0,0.17331288343558282,0.8266871165644172,0.37851753971358704,2.184012649320875,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,is_ntfs,5,1.0,0.17638036809815952,0.8236196319018405,0.3811434557325067,2.1609176227616915,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,mask_File_stat,6,1.0,0.17638036809815952,0.8236196319018405,0.3811434557325067,2.1609176227616915,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,is_standard_info,7,1.0,0.17791411042944785,0.8220858895705522,0.3824404263928516,2.1495788921391323,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,mask_NTFS_file_stat,8,1.0,0.17791411042944785,0.8220858895705522,0.3824404263928516,2.1495788921391323,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,has_modified_flag,9,0.975609756097561,0.17331288343558282,0.8022968726619781,0.37851753971358704,2.119576419294303,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,has_sha256,10,0.9512195121951219,0.17024539877300612,0.7809741134221158,0.3758482446009643,2.0778974063648934,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,is_file,11,0.9512195121951219,0.17024539877300612,0.7809741134221158,0.3758482446009643,2.0778974063648934,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,is_file_entry,12,0.9512195121951219,0.17024539877300612,0.7809741134221158,0.3758482446009643,2.0778974063648934,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,is_from_system32,13,0.7073170731707317,0.12883435582822086,0.5784827173425108,0.3350165139012527,1.7267289105806034,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,is_in_system32,14,0.7073170731707317,0.12883435582822086,0.5784827173425108,0.3350165139012527,1.7267289105806034,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,0,is_in_appdata,15,0.43902439024390244,0.0843558282208589,0.35466856202304353,0.27792071255311623,1.2761501149136487,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,1,is_service_event,1,0.84375,0.22085889570552147,0.6228911042944785,0.4148255583896188,1.5015735570798692,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,1,is_evtx_stopped_state,2,0.625,0.1549079754601227,0.4700920245398773,0.36181693520200064,1.2992537546228722,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,1,IsSystemHive,3,0.234375,0.07822085889570553,0.15615414110429449,0.26851881894817664,0.5815388876674707,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,1,mask_Registry_Key,4,0.328125,0.1411042944785276,0.1870207055214724,0.3481291032910701,0.537216504972696,elevated,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,1,is_standard_info,5,0.0,0.17791411042944785,-0.17791411042944785,0.3824404263928516,-0.4652073721793644,suppressed,binary_mean,agglomerative,k,10,ward
per_dataset,SSS_DC,max,60,10,1,mask_NTFS_file_stat,6,0.0,0.17791411042944785,-0.17791411042944785,0.3824404263928516,-0.4652073721793644,suppressed,binary_mean,agglomerative,k,10,ward
