scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_DC,sum,60,15,0,HasAandBNoMC,1,1.0,0.006134969325153374,0.9938650306748467,0.07808541141937335,12.727920431358065,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,macb_anomaly,2,1.0,0.006134969325153374,0.9938650306748467,0.07808541141937335,12.727920431358065,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,is_system_path,3,3.0,0.027607361963190184,2.9723926380368098,0.2755448241753972,10.787328482974726,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,is_link_file,4,5.75,0.05214723926380368,5.697852760736196,0.6341834441999304,8.984549696151346,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,is_user_profile_shortcut,5,3.0,0.0352760736196319,2.964723926380368,0.3373222101739049,8.788996837658422,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,mask_Windows_Shortcut,6,3.0,0.0352760736196319,2.964723926380368,0.3373222101739049,8.788996837658422,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,MissingMInMACB,7,1.5,0.013803680981595092,1.4861963190184049,0.17893587496199184,8.30574772262194,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,macb_is_only_access_birth,8,1.5,0.013803680981595092,1.4861963190184049,0.17893587496199184,8.30574772262194,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,has_modified_time,9,1.5,0.02147239263803681,1.478527607361963,0.1824315423460032,8.104560797453278,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,IsInAppData,10,8.25,0.11042944785276074,8.139570552147239,1.0768400429735276,7.558755387739406,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,mask_File_entry_shell_item,11,8.25,0.11042944785276074,8.139570552147239,1.0768400429735276,7.558755387739406,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,is_history_container,12,0.5,0.003067484662576687,0.49693251533742333,0.07826595596425198,6.349279782279791,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,IsAdministratorProfile,13,0.5,0.01687116564417178,0.4831288343558282,0.2173968169954325,2.2223361814106823,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,mask_MSIE_WebCache_containers_record,14,0.5,0.01687116564417178,0.4831288343558282,0.2173968169954325,2.2223361814106823,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,0,event_powershell,15,13.75,0.6825153374233128,13.067484662576687,7.365905609782056,1.7740499725495167,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,1,is_service_event,1,21.060606060606062,1.7147239263803682,19.345882134225693,7.497334766753113,2.5803679187717767,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,1,event_registry,2,1.121212121212121,0.12269938650306748,0.9985127347090537,0.4987469714528259,2.002042662595038,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,1,is_log_recovered,3,9.606060606060606,0.6733128834355828,8.932747722625022,4.721283172155056,1.8920169322585771,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,1,is_evtx_stopped_state,4,6.2727272727272725,0.5705521472392638,5.702175125488009,3.0751713507116514,1.854262561865307,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,1,is_privilege_change,5,16.393939393939394,3.941717791411043,12.45222160252835,7.310361718836873,1.7033659980748423,elevated,raw_mean,agglomerative,k,15,ward
per_dataset,SSS_DC,sum,60,15,1,is_network_related,6,0.3939393939393939,0.029141104294478526,0.3647982896449154,0.21609444303460695,1.688142775171068,elevated,raw_mean,agglomerative,k,15,ward
