scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_DC,sum,60,19,0,is_service_event,1,23.066666666666666,1.7147239263803682,21.351942740286297,7.497334766753113,2.8479377506913504,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,event_registry,2,1.2,0.12269938650306748,1.0773006134969325,0.4987469714528259,2.1600143029614087,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,is_evtx_stopped_state,3,6.9,0.5705521472392638,6.329447852760737,3.0751713507116514,2.0582423254930373,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,is_network_related,4,0.43333333333333335,0.029141104294478526,0.4041922290388548,0.21609444303460695,1.8704424077656658,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,is_privilege_change,5,16.6,3.941717791411043,12.658282208588957,7.310361718836873,1.731553468641144,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,is_policy_change,6,25.9,6.331288343558282,19.568711656441717,12.808550257147141,1.5277850536007829,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,is_ntfs_event,7,0.8666666666666667,0.0705521472392638,0.7961145194274029,0.5845067676178737,1.3620278667630257,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,is_log_recovered,8,6.7,0.6733128834355828,6.026687116564418,4.721283172155056,1.276493462485659,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,is_admin_activity,9,10.233333333333333,1.4616564417177915,8.771676891615542,7.27104955789594,1.2063838665528237,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,is_login_event,10,43.56666666666667,13.026073619631902,30.54059304703477,28.49724334823577,1.0717034157694578,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,mask_System,11,2.7666666666666666,0.12883435582822086,2.6378323108384456,2.945095203527058,0.895669620025414,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,is_application_experience,12,0.5666666666666667,0.03834355828220859,0.5283231083844581,0.6067632762278461,0.8707235925050136,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,ContainsCmdCommand,13,0.23333333333333334,0.029141104294478526,0.2041922290388548,0.39250321208955863,0.5202307077934348,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,ContainsPowershellCommand,14,0.06666666666666667,0.009202453987730062,0.0574642126789366,0.13535221762521604,0.4245531358231673,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,0,key_suspicious_value,15,4.666666666666667,0.6211656441717791,4.0455010224948875,10.19378403720139,0.39685959637388457,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,has_modified_flag,1,326.7,7.7024539877300615,318.99754601226994,56.787385675799996,5.617401508448681,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,is_accessed,2,345.4,8.970858895705522,336.42914110429444,68.03811236078002,4.94471597434821,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,event_powershell,3,22.5,0.6825153374233128,21.81748466257669,7.365905609782056,2.9619554999432958,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,is_in_temp_or_spool,4,50.9,1.6901840490797546,49.209815950920245,18.542746881983696,2.6538579336481356,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,event_registry,5,1.3,0.12269938650306748,1.1773006134969326,0.4987469714528259,2.360516769580264,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,is_login_event,6,67.7,13.026073619631902,54.6739263803681,28.49724334823577,1.918568953953478,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,mask_Amcache_Registry_Entry,7,0.1,0.003067484662576687,0.09693251533742332,0.055299866188097985,1.752852303099474,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,is_log_recovered,8,7.1,0.6733128834355828,6.426687116564417,4.721283172155056,1.36121619242312,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,has_macb_accessed,9,4405.7,276.7269938650307,4128.973006134969,3644.4781762278935,1.132939424100821,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,has_macb_modified,10,4379.3,275.0858895705521,4104.214110429448,3643.603399789044,1.1264162588759818,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,is_filename_attr,11,4321.4,283.3542944785276,4038.045705521472,3754.4706310700376,1.0755299754095717,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,ContainsCmdCommand,12,0.4,0.029141104294478526,0.3708588957055215,0.39250321208955863,0.9448556720915313,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,is_service_event,13,8.3,1.7147239263803682,6.5852760736196325,7.497334766753113,0.8783489426187171,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,mask_NTFS_file_stat,14,4853.6,419.9079754601227,4433.692024539878,5498.08949646724,0.806405939259565,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,1,is_admin_activity,15,6.4,1.4616564417177915,4.938343558282209,7.27104955789594,0.6791789152540796,elevated,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,2,is_policy_change,1,0.2371364653243848,6.331288343558282,-6.094151878233897,12.808550257147141,-0.4757877941787749,suppressed,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,2,is_privilege_change,2,2.140939597315436,3.941717791411043,-1.800778194095607,7.310361718836873,-0.2463322966621684,suppressed,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,2,is_login_event,3,7.089485458612975,13.026073619631902,-5.936588161018927,28.49724334823577,-0.20832148872754874,suppressed,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,2,is_admin_activity,4,0.06487695749440715,1.4616564417177915,-1.3967794842233843,7.27104955789594,-0.19210149390132372,suppressed,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,2,is_service_event,5,0.28187919463087246,1.7147239263803682,-1.4328447317494957,7.497334766753113,-0.1911138790537003,suppressed,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,2,event_registry,6,0.03803131991051454,0.12269938650306748,-0.08466806659255294,0.4987469714528259,-0.1697615619565635,suppressed,raw_mean,agglomerative,k,19,ward
per_dataset,SSS_DC,sum,60,19,2,is_user_account_event,7,0.0,0.14263803680981596,-0.14263803680981596,0.8893841035832467,-0.16037844012655053,suppressed,raw_mean,agglomerative,k,19,ward
