scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_Desktop,max,60,13,0,is_modified_after_access,1,0.5,0.030303030303030304,0.4696969696969697,0.17141982574219336,2.7400386172541307,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,is_url_visit,2,0.5,0.030303030303030304,0.4696969696969697,0.17141982574219336,2.7400386172541307,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,mask_MSIE_WebCache_container_record,3,0.5,0.030303030303030304,0.4696969696969697,0.17141982574219336,2.7400386172541307,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,IsDynamicLibrary,4,0.0,0.5757575757575758,-0.5757575757575758,0.4942274675848512,-1.1649647214500072,suppressed,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,is_executable,5,0.0,0.5757575757575758,-0.5757575757575758,0.4942274675848512,-1.1649647214500072,suppressed,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,is_from_system32,6,0.0,0.5757575757575758,-0.5757575757575758,0.4942274675848512,-1.1649647214500072,suppressed,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,is_in_system32,7,0.0,0.5757575757575758,-0.5757575757575758,0.4942274675848512,-1.1649647214500072,suppressed,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,is_in_winsxs,8,0.0,0.5757575757575758,-0.5757575757575758,0.4942274675848512,-1.1649647214500072,suppressed,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,is_log_recovered,9,0.5,0.15151515151515152,0.3484848484848485,0.35855028988482524,0.971927365830652,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,has_modified_flag,10,1.0,0.5454545454545454,0.4545454545454546,0.4979295977319692,0.9128709108419439,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,IsUserHive,11,0.0,0.42424242424242425,-0.42424242424242425,0.4942274675848512,-0.8583950579105315,suppressed,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,is_xml_file,12,0.0,0.42424242424242425,-0.42424242424242425,0.4942274675848512,-0.8583950579105315,suppressed,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,key_new_registry_branch,13,0.0,0.42424242424242425,-0.42424242424242425,0.4942274675848512,-0.8583950579105315,suppressed,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,is_admin_activity,14,0.0,0.3939393939393939,-0.3939393939393939,0.48862168171506365,-0.8062257583298552,suppressed,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,0,is_login_event,15,0.0,0.3939393939393939,-0.3939393939393939,0.48862168171506365,-0.8062257583298552,suppressed,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,has_exe_target,1,1.0,0.12121212121212122,0.8787878787878788,0.3263736246748184,2.692582321067255,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,MissingMInMACB,2,1.0,0.15151515151515152,0.8484848484848485,0.35855028988482524,2.366431847239848,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,is_system_path,3,1.0,0.15151515151515152,0.8484848484848485,0.35855028988482524,2.366431847239848,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,is_user_profile_shortcut,4,1.0,0.15151515151515152,0.8484848484848485,0.35855028988482524,2.366431847239848,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,macb_is_only_access_birth,5,1.0,0.15151515151515152,0.8484848484848485,0.35855028988482524,2.366431847239848,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,mask_Windows_Shortcut,6,1.0,0.15151515151515152,0.8484848484848485,0.35855028988482524,2.366431847239848,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,is_link_file,7,1.0,0.21212121212121213,0.7878787878787878,0.40881022918884974,1.927248176176007,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,is_network_related,8,0.5,0.06060606060606061,0.4393939393939394,0.2386062992124791,1.8415017643253462,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,is_policy_change,9,1.0,0.24242424242424243,0.7575757575757576,0.4285495643554833,1.76776691171637,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,IsInAppData,10,1.0,0.24242424242424243,0.7575757575757576,0.42854956435548336,1.7677669117163697,elevated,binary_mean,agglomerative,k,13,ward
per_dataset,SSS_Desktop,max,60,13,1,is_system_process,11,1.0,0.24242424242424243,0.7575757575757576,0.42854956435548336,1.7677669117163697,elevated,binary_mean,agglomerative,k,13,ward
