scope,artifact,aggregation,window_s,selected_k,cluster_id,feature_name,rank,cluster_value,global_value,delta_vs_global,global_std,score_std,direction,value_space,method,cut_mode,cut_value,linkage
per_dataset,SSS_DC,max,60,22,0,is_terminal_services,1,0.9166666666666666,0.05214723926380368,0.8645194274028629,0.22232387343910523,3.888558503160799,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,key_new_registry_branch,2,0.8333333333333334,0.06134969325153374,0.7719836400817996,0.2399706406823061,3.2169919024965195,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,IsUserHive,3,0.8333333333333334,0.06595092024539877,0.7673824130879346,0.2481962859596892,3.0918366856392128,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,is_in_appdata,4,0.9166666666666666,0.0843558282208589,0.8323108384458078,0.27792071255311623,2.9947779021290377,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,is_from_users_dir,5,0.8333333333333334,0.07822085889570553,0.7551124744376279,0.26851881894817664,2.8121397571838895,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,is_executable,6,0.5833333333333334,0.04447852760736196,0.5388548057259714,0.20615573770633475,2.6138238284462516,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,is_from_system32,7,1.0,0.12883435582822086,0.8711656441717791,0.3350165139012527,2.6003661969478205,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,is_in_system32,8,1.0,0.12883435582822086,0.8711656441717791,0.3350165139012527,2.6003661969478205,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,event_registry,9,0.75,0.07515337423312883,0.6748466257668712,0.2636386628977323,2.5597406418012505,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,is_accessed,10,1.0,0.13496932515337423,0.8650306748466258,0.34169080529188517,2.5316181651171514,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,is_filename_attr,11,1.0,0.13803680981595093,0.8619631901840491,0.3449386162084291,2.498888569421066,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,mask_Registry_Key,12,1.0,0.1411042944785276,0.8588957055214724,0.3481291032910701,2.467175748106282,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,has_macb_accessed,13,1.0,0.1411042944785276,0.8588957055214724,0.34812910329107016,2.4671757481062815,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,is_admin_activity,14,0.9166666666666666,0.12576687116564417,0.7908997955010224,0.3315864371213763,2.3851994023492633,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,0,is_failed_login,15,0.3333333333333333,0.019938650306748466,0.31339468302658485,0.13978948648125744,2.2419043698937986,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,1,is_standard_info,1,1.0,0.17791411042944785,0.8220858895705522,0.3824404263928516,2.1495788921391323,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,1,mask_NTFS_file_stat,2,1.0,0.17791411042944785,0.8220858895705522,0.3824404263928516,2.1495788921391323,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,1,is_ntfs,3,0.9285714285714286,0.17638036809815952,0.7521910604732691,0.3811434557325067,1.9735116251505418,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,1,mask_File_stat,4,0.9285714285714286,0.17638036809815952,0.7521910604732691,0.3811434557325067,1.9735116251505418,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,1,has_sha256,5,0.8571428571428571,0.17024539877300612,0.6868974583698509,0.3758482446009643,1.827592518951899,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,1,is_file,6,0.8571428571428571,0.17024539877300612,0.6868974583698509,0.3758482446009643,1.827592518951899,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,1,is_file_entry,7,0.8571428571428571,0.17024539877300612,0.6868974583698509,0.3758482446009643,1.827592518951899,elevated,binary_mean,agglomerative,k,22,ward
per_dataset,SSS_DC,max,60,22,1,has_macb_modified,8,0.8571428571428571,0.17331288343558282,0.6838299737072743,0.37851753971358704,1.8066004448795256,elevated,binary_mean,agglomerative,k,22,ward
